mp-1001,-1.069734693
mp-1001571,-0.460201919
mp-1001833,-1.852320671
mp-1002219,-1.593906999
mp-10033,2.382014751
mp-1003637,1.892165542
mp-1008488,-1.932397842
mp-1009131,1.220534205
mp-1009747,1.03166604
mp-1013526,1.715788126
mp-1013545,-1.154560089
mp-1018112,1.465470314
mp-1018126,-1.987401485
mp-10183,0.438717872
mp-10184,0.291527838
mp-1021522,2.029827595
mp-1029532,-1.715282798
mp-1029770,-2.538542271
mp-1029775,-1.419759512
mp-1029843,-2.00117445
mp-1030752,-1.112140059
mp-1038985,-1.034048676
mp-1040464,-0.918265164
mp-1040930,3.45330596
mp-1040954,4.752010822
mp-1040982,5.023880005
mp-1041062,5.170296669
mp-1041196,2.033601046
mp-1041572,4.836329937
mp-1043501,5.024529934
mp-1043728,5.090030193
mp-1044234,5.29389286
mp-1044823,2.632525682
mp-1045606,4.493568897
mp-1046704,3.820400953
mp-1046724,4.450510025
mp-1047121,3.708855867
mp-1047904,4.851894379
mp-1047920,3.561168432
mp-1047927,4.066260338
mp-1047928,4.74812603
mp-1048029,5.266623974
mp-1048335,4.392574787
mp-1048383,5.267413139
mp-1048396,5.300311565
mp-10564,-3.07232523
mp-10598,-2.710218668
mp-1062652,4.373614788
mp-10631,0.948490083
mp-1072259,-0.217982262
mp-1072865,-0.053736441
mp-1072922,0.042999055
mp-1075921,-2.056457043
mp-1076377,-0.360692203
mp-1077102,-0.146756172
mp-1077177,0.612194896
mp-1078168,2.514615059
mp-1078799,0.505042374
mp-1079088,2.232182503
mp-1079517,-1.82194519
mp-10798,0.853522122
mp-1080719,-2.57907176
mp-1087215,1.801445365
mp-1091371,0.66535759
mp-1094031,1.690188646
mp-1094054,0.531248927
mp-1094232,0.753296375
mp-1094254,-2.001178503
mp-1095302,0.60103339
mp-1095481,2.028040409
mp-1097041,1.713991165
mp-1100425,0.9451738
mp-1100430,-0.02652619
mp-1101161,4.158621788
mp-1101185,4.112391472
mp-1101186,2.778769732
mp-1101191,3.902642488
mp-1101197,3.492407799
mp-1101199,2.781101942
mp-1101210,4.695440292
mp-1101213,3.136640072
mp-1101221,3.322693348
mp-1101222,2.985057116
mp-1101227,3.435729265
mp-1101228,5.022382259
mp-1101243,2.325372458
mp-1101248,4.046680927
mp-1101258,1.99124229
mp-1101261,1.586550236
mp-1101268,5.05525732
mp-1101275,3.47233367
mp-1101280,4.015289783
mp-1101292,3.596395969
mp-1101349,3.342381239
mp-1101381,1.684936881
mp-1101449,3.123788118
mp-1101485,4.820407867
mp-1101501,5.331707954
mp-1101503,2.839493036
mp-1101509,3.821232557
mp-1101517,5.217378139
mp-1101518,2.798137188
mp-1101521,3.573509455
mp-1101522,4.463954926
mp-1101523,5.10597086
mp-1101524,4.818893909
mp-1101525,4.100929737
mp-1101552,5.711726189
mp-1101553,4.894952297
mp-1101571,4.60169363
mp-1101577,4.791894436
mp-1101585,5.014201164
mp-1101586,5.246803761
mp-1101670,4.069478512
mp-1101683,1.665343642
mp-1101729,5.010500908
mp-1102412,1.422213912
mp-1104301,2.724774599
mp-1106357,-0.587317407
mp-1106389,3.310054541
mp-1111081,1.574032784
mp-1111920,2.526637077
mp-1111923,0.875938833
mp-1111934,0.606646359
mp-1111945,-2.200866699
mp-1112632,0.858637929
mp-1112687,-0.966837943
mp-1114336,-1.621756673
mp-1120722,4.075328827
mp-1120825,3.754327774
mp-1142713,4.084753513
mp-1143521,1.883190393
mp-1147766,-0.803316712
mp-1168,0.469302833
mp-1170,1.562805176
mp-1172399,4.045683384
mp-1172917,3.449080944
mp-1173004,2.99140954
mp-1176345,2.853389263
mp-1176384,4.881942749
mp-1176412,2.492682219
mp-1176413,3.102690697
mp-1176429,3.095849276
mp-1176455,3.703623772
mp-1176456,3.851409674
mp-1176463,3.70649457
mp-1176466,3.844735146
mp-1176473,3.80359292
mp-1176474,3.789156199
mp-1176479,3.136281967
mp-1176481,3.847321749
mp-1176487,3.708918095
mp-1176492,3.809944391
mp-1176495,3.610386372
mp-1176500,3.49331069
mp-1176503,4.298232555
mp-1176526,3.733133554
mp-1176528,4.197462082
mp-1176532,4.878065586
mp-1176543,2.783152819
mp-1176556,3.463629007
mp-1176568,4.109933376
mp-1176576,3.083459854
mp-1176616,3.437501907
mp-1176622,4.137925625
mp-1176633,5.153158665
mp-1176649,3.995604753
mp-1176660,3.906189919
mp-1176666,4.512399673
mp-1176684,3.991173744
mp-1176697,4.566896915
mp-1176727,3.867133141
mp-1176746,4.824146271
mp-1176775,3.68231535
mp-1176828,3.79878521
mp-1176867,3.804167032
mp-1176883,3.64016223
mp-1176954,2.993825912
mp-1177353,2.611829042
mp-1177408,3.913115501
mp-1177431,3.958265066
mp-1177474,3.713588953
mp-1177514,3.280286551
mp-1177534,2.986536741
mp-1177537,4.044045448
mp-1177575,1.334038854
mp-1177582,4.724959373
mp-1177617,2.810045242
mp-1177640,4.132061958
mp-1177655,5.628605843
mp-1177665,2.618465185
mp-1177704,3.812288046
mp-1177706,2.571446896
mp-1177722,4.281867981
mp-1177736,4.28798008
mp-1177772,3.470364332
mp-1177775,3.28720808
mp-1177782,2.76459384
mp-1177800,2.051588774
mp-1177801,3.230636597
mp-1177851,3.737854481
mp-1177872,3.643906832
mp-1177916,2.196325541
mp-1177928,3.618636847
mp-1177952,4.022658348
mp-1178027,3.651271582
mp-1178044,2.808125973
mp-1178157,1.941105008
mp-1178189,3.311363459
mp-1178204,4.621026039
mp-1178250,3.442929268
mp-1178251,3.435631514
mp-1178254,2.701674938
mp-1178257,3.938536644
mp-1178258,4.639565468
mp-1178259,4.630670547
mp-1178313,4.973785877
mp-1178324,3.486546755
mp-1178389,4.335064888
mp-1178412,3.46957612
mp-1178424,1.742992759
mp-1178425,4.508152008
mp-1178438,5.457314491
mp-1178442,4.785600185
mp-1178444,3.677976608
mp-1178446,4.180635929
mp-1178459,4.044668198
mp-1178537,3.846397877
mp-1179236,3.017078638
mp-1181340,3.053996801
mp-1181398,3.164477587
mp-1181462,2.122931957
mp-1181747,2.692535162
mp-1182164,3.060333967
mp-1182169,1.287587523
mp-1182345,4.411898613
mp-1182404,2.744997501
mp-1182477,1.990180492
mp-1182511,3.240072489
mp-1182576,2.583775043
mp-11830,0.400500953
mp-1183269,3.169509172
mp-1184201,3.051636696
mp-1184333,-3.038698673
mp-1186034,-1.513058782
mp-1186142,-0.904111803
mp-1186480,-2.651416779
mp-1191272,-3.937406301
mp-1191756,4.892208099
mp-1192089,0.073881663
mp-1199066,0.440699667
mp-1204119,5.867182732
mp-1205757,2.08275795
mp-1206085,3.841230154
mp-1206133,-0.468310684
mp-1206883,4.813661575
mp-1207082,-0.375971764
mp-1207160,3.064696789
mp-1207222,2.612340689
mp-1207229,2.040619612
mp-1207550,-1.58186698
mp-1210261,1.441816688
mp-1210743,0.84698981
mp-1211257,1.925934196
mp-1211916,-0.133575112
mp-1211950,5.452079296
mp-1213993,1.122344136
mp-1214935,0.510526597
mp-1215343,5.587125301
mp-1215981,-1.884837151
mp-1216049,1.336838126
mp-1216329,-1.52535665
mp-1216366,3.154624224
mp-1218834,0.680506647
mp-1218875,-1.020519137
mp-1219467,5.425108433
mp-1219632,0.323800236
mp-1219645,0.828707099
mp-1220432,-1.727895617
mp-1221542,4.130013943
mp-1221593,3.10098815
mp-1221693,4.327686787
mp-1221901,1.581133485
mp-1221979,0.818194807
mp-1222351,6.283180237
mp-1222446,3.726720333
mp-1222532,4.661639214
mp-1222682,2.308593512
mp-1222737,3.685880899
mp-1222848,3.933874846
mp-1222991,3.938905954
mp-1223174,3.844358444
mp-1223568,0.229412228
mp-1223842,1.073176265
mp-1224101,-2.01624012
mp-1224306,-2.663378239
mp-1224400,0.071405932
mp-1224929,1.130865455
mp-1225001,0.689253628
mp-1225007,-0.244674787
mp-1225059,3.409027338
mp-1226264,2.371873617
mp-1226469,0.40243724
mp-1227260,1.111737132
mp-1227567,1.015804768
mp-1227733,-2.267270327
mp-1227836,3.690894842
mp-1227910,-0.030631037
mp-1227955,-0.930020571
mp-1228948,0.273727387
mp-1228998,-0.498806417
mp-1229,2.565547466
mp-12368,1.902432561
mp-1245417,-0.671004474
mp-1245840,-1.203358054
mp-1245897,-0.600013256
mp-1246245,-1.225219011
mp-1246731,-0.963582933
mp-1246735,-1.474327326
mp-1247199,-1.463323712
mp-1247450,-1.446879148
mp-1247465,-1.807429194
mp-1247530,-1.418439031
mp-1252,-4.774466038
mp-1253019,4.781831741
mp-12564,1.189083219
mp-1271282,4.470033646
mp-1271286,3.974934101
mp-1271850,3.070467472
mp-1275937,3.974834919
mp-1276430,2.110682011
mp-1277718,2.129274368
mp-1278982,-0.08645381
mp-12906,-1.455869555
mp-12920,-1.664740443
mp-1326425,3.201169252
mp-1329713,4.920891285
mp-1340191,4.806656361
mp-1341686,4.565053463
mp-1350503,4.120713711
mp-1356526,5.072958946
mp-1364316,3.274833202
mp-13852,-0.938289344
mp-1385977,6.927182674
mp-1386044,1.900949359
mp-1389152,3.815163612
mp-1390701,2.232859373
mp-1400837,4.638800621
mp-1404610,2.021220922
mp-1405126,1.855348587
mp-1407236,2.472059488
mp-1407587,4.560966492
mp-14116,-4.963786602
mp-1429856,3.308301687
mp-1443203,4.807860374
mp-1444811,1.828490138
mp-14653,4.513139725
mp-1538990,4.334895134
mp-1542604,-0.498806417
mp-1542973,4.432262897
mp-1639208,1.990716219
mp-1639816,2.0165236
mp-1641562,3.524352312
mp-1643959,3.952787161
mp-1707,-1.41418004
mp-17242,1.426262259
mp-17908,-0.048223399
mp-1802603,4.249307632
mp-1840,1.265109658
mp-18640,1.53768611
mp-18687,2.277757168
mp-18724,-0.226748779
mp-18749,2.227184296
mp-18753,0.24259001
mp-18817,0.830817282
mp-18835,2.249278069
mp-18989,-0.395093322
mp-19046,1.727984786
mp-1907,1.298560143
mp-19087,-0.650497973
mp-19102,-0.511352539
mp-19116,-1.032723069
mp-19155,1.953615427
mp-19292,0.542536259
mp-19310,1.04301846
mp-19326,3.531481743
mp-19379,1.025330305
mp-19380,1.626689434
mp-19383,2.274385691
mp-19384,0.91844368
mp-19395,3.406605721
mp-19799,2.283254385
mp-20012,-1.974584818
mp-20021,-0.013071785
mp-20299,0.377663761
mp-20361,3.404584169
mp-20461,0.459793627
mp-20488,3.864809752
mp-2049,-4.346159458
mp-20701,0.791894138
mp-20991,0.364234507
mp-21021,1.628170729
mp-21280,-1.112984896
mp-21284,-0.736434579
mp-2131,-0.940835118
mp-2156,2.092550993
mp-2164,1.944494128
mp-2175,-1.169448018
mp-21779,-1.562080264
mp-2194,1.567064643
mp-2207,1.7783494
mp-22098,0.189735517
mp-22102,1.05537498
mp-22136,0.746310651
mp-22139,0.623856425
mp-22171,1.226419687
mp-22230,0.446881562
mp-223,0.604688704
mp-22398,3.373306274
mp-22516,1.000483632
mp-22981,0.316120595
mp-23206,-0.775139451
mp-23427,-0.283144236
mp-23438,-0.010432787
mp-23474,1.140579581
mp-25201,4.138585567
mp-25202,2.585235357
mp-25205,3.946802616
mp-25207,3.738804579
mp-25210,4.149945736
mp-25214,3.346991062
mp-25223,3.182025671
mp-25225,2.875278234
mp-25229,3.81317997
mp-25232,3.665462494
mp-25234,4.094056129
mp-25236,4.545132637
mp-25238,4.483728409
mp-25239,3.300018549
mp-25240,4.976141453
mp-25257,3.673454762
mp-25262,2.947222471
mp-25268,4.515949726
mp-25275,3.850375652
mp-25279,3.165747643
mp-25280,3.103616953
mp-25288,3.479825735
mp-25294,2.897763252
mp-25301,1.584287882
mp-25303,3.317357302
mp-25305,1.152759075
mp-25317,2.726814508
mp-25332,4.127197266
mp-25378,3.91165781
mp-25380,5.105062008
mp-25382,4.274130821
mp-25418,1.460056901
mp-25424,3.510412693
mp-25426,3.572378159
mp-25428,4.40636301
mp-25433,1.900274038
mp-25435,0.849175632
mp-25436,1.995568633
mp-25466,4.571032047
mp-25830,4.209298611
mp-25840,2.138680696
mp-25850,4.366451263
mp-25878,4.105201244
mp-25884,4.478260994
mp-25886,4.437153339
mp-25896,4.580992222
mp-25898,4.923754215
mp-25906,4.938160896
mp-25908,2.770276546
mp-25932,3.379117727
mp-25940,4.530880928
mp-25946,3.3969028
mp-25950,3.692711353
mp-25954,4.557801723
mp-25960,5.533151627
mp-25974,3.363391638
mp-26007,4.722300053
mp-26062,4.756025791
mp-26066,4.913832664
mp-26074,4.64991045
mp-26088,4.75557518
mp-26104,4.246266365
mp-26110,2.455004692
mp-26114,2.92954421
mp-26116,3.211639166
mp-26138,4.72042942
mp-26150,5.05298233
mp-26172,4.153211117
mp-26190,5.250217915
mp-26198,4.986266613
mp-26210,4.831782818
mp-26214,5.185841084
mp-26218,2.790377378
mp-26224,4.472373486
mp-26232,5.281161785
mp-26252,3.867918491
mp-26262,4.674425602
mp-26286,4.669678211
mp-26304,4.162153244
mp-26316,4.964986801
mp-26342,3.948389292
mp-26388,4.824243069
mp-26390,1.639416099
mp-26406,4.148581982
mp-26412,5.132882118
mp-26432,5.709712029
mp-26438,4.82883215
